"","id","total_productos","productos_distintos","dias_activos","media_compras_por_semana","compras_entre_semana","compras_fin_de_semana","Cluster"
"18523","695f53e5356d0bc3c2181025673e37ae",45,37,2,22.5,45,13,"2"
"18524","6962efa311a3d3a67dd27cf60655030c",106,75,3,21.2,88,18,"3"
"18525","6962f7e5e6e2f405ac4b2a967ccf0e2d",19,15,2,9.5,19,6,"2"
"18526","6963472a517246c0f9493fcdbb479d06",13,13,2,13,13,12,"2"
"18527","696359992ece2c55674875126e5944c4",261,132,3,55.375,176,55,"1"
"18528","69639d63acf7bb9379b3891e0002b238",192,92,2,38.4,192,34,"1"
"18529","6963c5c51b017da59173a227f77d8376",58,46,3,29,28,58,"2"
"18530","696636e6f1b78a0e70b9d7f4217e82d6",11,11,2,11,11,9,"2"
"18531","6966b64024886efdaa0de73f4a0b552d",21,21,2,21,21,17,"2"
"18532","69671891163c12ff3d6fff8d1c9b193b",29,29,2,29,29,16,"2"
"18533","696a670be753fa5842e0784eb83bb9dc",45,45,2,45,45,20,"2"
"18534","696b5c9d7f2a630305643ca0f0e9233f",11,10,2,10,6,5,"2"
"18535","696b5e57d59d3241f1c6822539f4720c",28,16,3,9,28,5,"2"
"18536","696b9e2fa245c2c5ec60ed36ccedf484",204,101,3,25.5,157,47,"1"
"18537","696befb9bb22e41e7e0cad36a422f202",76,55,3,19,57,19,"2"
"18538","696f216ec8307774638ce691dd056364",28,28,2,28,28,14,"2"
"18539","696f7a58706f5c78f6623dcd6ffbe5d9",22,22,2,22,22,21,"2"
"18540","69707f92bf10b28b3f3f8b8490680c31",274,118,2,51.7692307692308,136,68,"1"
"18541","69714595af139a6dc1c96737b30dda0b",35,35,2,35,35,16,"2"
"18542","697202ff7f3a8e104f68cc41d653107c",283,127,3,40.4285714285714,163,71,"1"
"18543","6972928f574c61184117cce3b90a2999",238,127,2,47.6,238,44,"1"
"18544","6972af97ce7341dd62ca31059ba0c937",87,45,2,29,87,25,"3"
"18545","6973cae7c8f2094a9fb21da0357d4d50",33,33,2,33,33,16,"2"
"18546","6975e443225c2919bf2c9a03a80b0b41",27,27,2,27,27,16,"2"
"18547","69771a39b2c5139576b00e58ea47d5b3",90,77,2,45,90,36,"3"
"18548","6977fda1da8be3b1170cd076090003bc",22,18,3,11,22,11,"2"
"18549","6979e9ed8c91f4abbc643e0b9b1d3a2a",26,26,2,26,26,16,"2"
"18550","697a35c9d2ada58e036dc9c942150a26",52,42,2,26,52,17,"2"
"18551","697abe89db72eb546270b769860e4b5c",24,24,2,24,24,21,"2"
"18552","697ce9dd04ed7fc74425228381f22c50",121,68,3,30.25,59,62,"3"
"18553","697fb921995d5e249c01709a482b9875",270,92,3,25.2307692307692,76,75,"1"
"18554","6984bbedb547c6d8001edb616ff0a89d",29,29,2,29,29,16,"2"
"18555","6985cb3b67a9cd0689070bf4182aff8b",19,19,2,19,19,11,"2"
"18556","69866e4aa3e9164021cf62e8fa18b65d",142,62,2,23.6666666666667,142,23,"3"
"18557","69872489b37d9e9716aa0e6289769258",14,14,2,14,14,12,"2"
"18558","698889efa61ba51ef567e79518bdf94f",191,85,3,47.75,191,41,"1"
"18559","6989918f5602e534599c127246df9bb3",95,75,3,31.6666666666667,62,33,"3"
"18560","698cb617d6713ac827b04921f01dfed2",15,15,2,15,15,13,"2"
"18561","698d2585a9b1d70e2312d4f1d005af5e",25,25,2,25,25,11,"2"
"18562","698e6d4c43ad1296c058e4f40a520d7d",19,19,2,19,19,11,"2"
"18563","69902c77f66d0e2e07da6a22ff640ce5",115,71,2,28.75,115,28,"3"
"18564","69905267fe4812d69639ea9011e0e121",76,73,3,38,3,73,"2"
"18565","699108a76214e78b6947fda42ab752fc",81,63,3,27,81,20,"3"
"18566","6993b6f761f514ecb851c1afd435270b",44,44,2,44,44,20,"2"
"18567","69944a6503b931b1bbdc72a901fc5a24",99,54,3,24.75,77,22,"3"
"18568","69966f9bfcb6cbe66e92f674bd4d46c7",84,76,2,42,84,36,"3"
"18569","69979e8853c5f78661d2ea24fcb05c4e",153,112,3,51,72,81,"3"
"18570","69998c81c0faad80965f8236af241700",29,29,2,29,29,16,"2"
"18571","699b52973887efd24c11259599e114e6",57,47,2,28.5,57,14,"2"
"18572","699c2f1b1b58b01a302be7f77b005c4c",27,21,2,13.5,10,17,"2"
"18573","699cdce1b33eb037094d3de2856ecc6f",65,65,2,32.5,65,17,"2"
"18574","699e6d95607da34d84858891452df101",26,26,2,26,26,16,"2"
"18575","699eab7cbb1cd9dc7dce4b62f79b2ff3",159,105,3,31.8,139,20,"3"
"18576","69a2d0a4800c16ca3166cf6724711431",167,113,3,55.6666666666667,167,32,"1"
"18577","69a2ed684ded1ecb64cda31563063c35",119,88,2,39.6666666666667,119,30,"3"
"18578","69a386940ee11e1ae48ae543359b1267",31,31,2,31,31,17,"2"
"18579","69a5e3af6402467490ea87243c5279cf",26,26,3,26,28,26,"2"
"18580","69a799debb44c8fe155d3b1ddc556f62",62,50,3,31,62,59,"2"
"18581","69a905133f9460756f87c3eb45a7c321",38,30,2,19,20,18,"2"
"18582","69ab5ad38b3adc90ee6ed97b2b2b299c",45,45,2,45,45,20,"2"
"18583","69adcd5d6d05b66e0082f0bb52c1d69d",15,15,2,15,15,13,"2"
"18584","69addb24f0931fa28413f9ac5b52e583",46,46,2,46,46,29,"2"
"18585","69b33f54f70e764b2751a7706f920eec",65,56,2,21.6666666666667,65,19,"2"
"18586","69b61cf3531f9d4650357a939153f48c",108,69,3,18,108,14,"3"
"18587","69b7600eaa14343bdc758c5942b2cbe6",240,124,3,40,169,71,"1"
"18588","69b916b7ce2bd9af75c066ec5c7f28b5",31,31,3,31,21,31,"2"
"18589","69ba10c8e292a7619b397152197e598a",55,37,2,27.5,55,26,"2"
"18590","69be538bd38fc538f3677ff58a2297d4",79,65,3,26.3333333333333,51,28,"2"
"18591","69c0d0490d5218709a17c70cf273490f",22,22,2,22,22,21,"2"
"18592","69c22e0ccc9a872ca2bc5073f9793f69",247,102,3,41.1666666666667,191,56,"1"
"18593","69c262f629b11fa4ffba913cc4b14525",53,38,2,26.5,53,25,"2"
"18594","69c4914ef23d9fd7257c119a1eba7b7c",278,114,2,31.6666666666667,196,35,"1"
"18595","69c548375653e45aea6a0e3e989c2c37",159,81,3,39.75,120,39,"3"
"18596","69c8a636dc1194781cdd07b88469fd99",139,81,3,46.3333333333333,139,34,"3"
"18597","69cb3dab97be8480c14a9b0258963688",138,55,3,17.25,74,64,"3"
"18598","69ce97133106bf5de633b03be0e6cdc4",28,28,2,28,28,14,"2"
"18599","69cf43125b460d7fe175537ce8bc3fe6",11,10,2,10,5,5,"2"
"18600","69d16ce8c2060878d53ad01f20021ed0",39,39,2,39,39,20,"2"
"18601","69d2a47fad97f3c2e77e5db9128e1e8c",249,111,2,22.6363636363636,224,25,"1"
"18602","69d3e59cfff2e188d5f3e44eae52e3b3",80,63,2,40,80,24,"3"
"18603","69d4a3a4dd23e5530f8902367ea7f74a",44,31,2,22,22,22,"2"
"18604","69d4d83e6c80904b1940c98733f6dbee",306,126,3,34.0909090909091,198,72,"1"
"18605","69d5ec82908f3ec6464ae7cf9026a42e",14,14,2,14,14,12,"2"
"18606","69d77eb3c8885fe340f946682b79c397",22,22,2,22,22,21,"2"
"18607","69d790ee3094d74511d3d7684d6c7232",172,97,3,34.4,143,29,"3"
"18608","69d99d0d4c48707e0c941d9b2e9650d3",26,26,2,26,26,16,"2"
"18609","69daca3b653724cf4ba0db106e40e9e5",46,46,2,46,46,29,"2"
"18610","69dd8c801e25551f05e0240a0ffeb387",110,73,3,27.5,110,22,"3"
"18611","69ddd17335bbb3531b9898185b17f68c",121,82,2,40.3333333333333,121,31,"3"
"18612","69ded21e62e6fec0c8aa8b2fc70e63cc",33,33,2,33,33,16,"2"
"18613","69e1230d40d42f03a0d31eabc6d4cb97",61,46,2,30.5,61,22,"2"
"18614","69e138b52c4a565dbb8426ed892122c5",75,53,3,25,47,28,"2"
"18615","69e5607cd309d9e3e5d82e60026f3619",29,27,2,14.5,29,4,"2"
"18616","69e5e303d14a8aa2085be4d48c7ba5c8",83,63,2,27.6666666666667,83,21,"3"
"18617","69e8776ff33ea05d1806c4e2592b0fc4",24,24,2,24,24,21,"2"
"18618","69e890376f8330bb5098433a669f5cec",66,55,2,33,3,66,"2"
"18619","69e954913f823e9ea8226c89981eb252",99,73,2,49.5,99,43,"3"
"18620","69e9890a3f5c5ecccfac37c6bd2dd20b",20,20,2,20,20,11,"2"
"18621","69e9913adee43b85a7311f85fa9ab7c6",160,70,2,32,160,19,"3"
"18622","69eb2b5318fc92145caff8ba07bc8d10",133,128,3,36,133,26,"3"
"18623","69eb48548ca20d665fc9f80062cc6e06",21,17,2,10.5,21,5,"2"
"18624","69ebfdadb393aadb36d10cdbfc5d88d6",52,52,2,52,52,24,"2"
"18625","69ec352d8850330087db63cbd4677e47",59,49,3,19.6666666666667,59,11,"2"
"18626","69ed8b1b2a07a9e77f22da3c45ab346e",287,133,3,47.9166666666667,166,79,"1"
"18627","69eedeecd11313d6c4de24ccb57eb97b",50,50,2,50,2,50,"2"
"18628","69ef8fd7795e92afa42911bf388d202a",87,42,3,21.75,25,62,"2"
"18629","69efd60cbdd45da1d1ada7efd3ca9620",32,32,2,32,32,19,"2"
"18630","69f23a874f40b55521ea444e796b8e6b",129,102,3,43,129,30,"3"
"18631","69f328c090668161032a207509ee8302",23,20,2,11.5,23,4,"2"
"18632","69f3931fa5a4c481cb99fff8ab457e85",164,60,3,23.4285714285714,116,48,"3"
"18633","69f55e449581424cc1710333a13441e9",70,49,3,17.5,70,13,"2"
"18634","69f6ad8d97bce6373455ecc11aeb8abe",100,79,3,25,79,21,"3"
"18635","69f7a5a40a443c317221fdbc95d82772",37,37,2,37,37,19,"2"
"18636","69f945b75c2e41f276b1a26b20f84367",20,20,2,20,20,11,"2"
"18637","69f9f6e9252ffb77553e7b089a183f40",14,14,2,14,14,12,"2"
"18638","69fa9efd30bf603107a5d97033899050",89,74,2,44.5,89,37,"3"
"18639","69ff022b60b904f612eb51e4713f3df8",285,111,3,47.5,150,79,"1"
"18640","69ff328cf52442e99b0e2e2ff194a8c7",53,53,2,53,53,29,"2"
"18641","6a00c179a5a88a76b0a66ff6826e78a4",11,10,2,10,4,6,"2"
"18642","6a01bb3618fa0239cfebdd84529774b2",39,39,2,39,39,20,"2"
"18643","6a02e02592cb98b08cc4799f3fee9813",196,84,3,24.5,196,24,"1"
"18644","6a03762a516b526da04cac811a302b2e",54,35,2,27,54,26,"2"
"18645","6a0442e01e6bea415a094ab4070c3b43",24,24,2,24,24,21,"2"
"18646","6a08677a3d0581ea5c5b2cdc08df3032",16,16,2,16,16,8,"2"
"18647","6a08c3c0244d89034209c6d2ccd4f00c",76,52,3,19,76,10,"3"
"18648","6a0a70d2e27b47c36213f995f4783362",14,14,3,14,11,14,"2"
"18649","6a0e12380fa0c2e54e2e9fa955950fa4",75,72,2,37.5,75,17,"3"
"18650","6a0f30970cb92fd0e9e410a55b11aba9",45,45,2,45,45,20,"2"
"18651","6a124411ab1a9de7775c4697a8ae0849",33,28,2,16.5,33,8,"2"
"18652","6a12dbaa55669f65bc366e9be7834fb6",73,58,3,24.3333333333333,42,31,"2"
"18653","6a13485c5f4ebffdb1c3f54198211666",32,30,2,32,32,19,"2"
"18654","6a18975d1619c91de62e464b672d8928",62,62,2,31.5,62,17,"2"
"18655","6a18bd9fe96da8ff0fefb1044e49e13b",153,86,3,30.6,117,36,"3"
"18656","6a18c39522a75045b9879a57f243ab0f",110,67,2,36.6666666666667,72,38,"3"
"18657","6a191d7523892374ed4808b960f27584",23,23,2,23,23,22,"2"
"18658","6a1bb64eceb26bdd785725102b5a9fef",11,10,2,10,2,6,"2"
"18659","6a1d126e170fff2b47ff563598416e9e",53,53,2,53,53,29,"2"
"18660","6a1e605b08fb976ecf14a96e64c1e14a",100,55,3,33.3333333333333,69,31,"3"
"18661","6a1e8b7fde12a8cfa0b7a3e0e107c7da",51,51,2,51,51,29,"2"
"18662","6a1eeb02f8e6a0c073e6fb8243efac7c",69,69,2,35.5,69,17,"3"
"18663","6a1f605bf7ceeeee44c3d7c74a006da6",287,118,3,54.5,223,57,"1"
"18664","6a21ce35ade8e5d281f4b82626b7507b",109,74,2,21.8,76,33,"3"
"18665","6a2228e984dbab537b34eb76ba33982e",25,25,2,25,25,11,"2"
"18666","6a227152cc0890044347744bf671e8fd",45,45,2,45,45,20,"2"
"18667","6a243351cf15e136515d339465f9db24",35,35,2,35,35,16,"2"
"18668","6a24da5380963100057a1cac99e41022",31,28,2,15.5,31,7,"2"
"18669","6a24efa55d252cd8c019c38d8052a020",173,91,3,34.6,126,47,"3"
"18670","6a24f4ebd5344e9178958e2178a2c7d9",159,106,3,53,159,41,"3"
"18671","6a2536e81cb4f67ae64a202d58362daa",83,72,2,41.5,42,41,"3"
"18672","6a262d3ec3c0476364638273b46d9f90",202,112,3,50.5,166,36,"1"
"18673","6a263a9ba787686d0268fcb7cc0fbc6f",103,82,2,51.5,103,38,"3"
"18674","6a2645fa707dba9933f2b03dad27a454",96,59,3,19.2,96,16,"3"
"18675","6a281169a13c7bddc1b3766b3d839bdc",70,70,2,36,70,17,"3"
"18676","6a2adcd9b910eb81256fd2d4a69afe68",206,121,3,51.5,148,58,"1"
"18677","6a2b44df565ea39853066ec9df1b8092",249,76,2,9,9,76,"3"
"18678","6a2b51033c42a7e2c1f7942a791433ee",88,64,2,29.3333333333333,88,25,"3"
"18679","6a2c421d0e8e5e63613603253158abff",104,87,3,26,83,21,"3"
"18680","6a2ce9902b53ec8db2f4c0436176ab29",287,107,3,31.7272727272727,183,78,"1"
"18681","6a2f52a78c51b2053d897afe472bb01d",279,88,2,31,30,66,"1"
"18682","6a2f56325913faacc2c3730c0c60f843",81,69,2,40.5,81,30,"3"
"18683","6a2f82bece1f75d8512def7fd3947a47",294,106,3,43.1818181818182,222,63,"1"
"18684","6a305c908dd68f89ff1abfbacf8b094f",92,70,2,23,40,52,"3"
"18685","6a306589f304826020ff6758e121e70b",51,43,3,25.5,18,51,"2"
"18686","6a33815e172ae772fdad2d18693f62b5",66,65,2,33,66,19,"2"
"18687","6a347dcc0c03f7a6ea5465f68bdaa1dd",53,42,2,26.5,53,15,"2"
"18688","6a370a27f82f4688dee4c8218511e0f1",16,10,2,7.5,5,11,"2"
"18689","6a3867e28feb08fd74ccdfbac284db4f",11,10,2,10,4,6,"2"
"18690","6a38ab5a4b6ce7b78059d75b0dd8209f",60,35,2,20,60,12,"2"
"18691","6a39728d5789f465b440c7f628562ac3",209,99,2,34.8333333333333,43,71,"3"
"18692","6a3a59472c4546edccc3ca43226ac8b6",71,53,2,35.5,71,33,"3"
"18693","6a3b3b61808c5fbc1259726ff22f0292",17,17,2,17,17,8,"2"
"18694","6a3b7caa929be20afb6fd60010849a66",25,25,2,25,25,11,"2"
"18695","6a3c1fcbe72bf9981bd4dd04a6d3458c",62,50,2,31,32,30,"2"
"18696","6a3f24cab1b2f0a4f026d0e97683be18",127,103,2,31.75,127,19,"3"
"18697","6a40392b195614c1ee45be2999e4714c",65,55,2,32.5,3,65,"2"
"18698","6a44c2bb6c791d39d98809e8daf33e41",171,109,3,57,114,57,"3"
"18699","6a45d7914aac1e16c51ab23c793935e1",143,90,2,35.75,143,33,"3"
"18700","6a46b2206e5b154ebca1e0e56711b74b",26,20,3,13,11,26,"2"
"18701","6a49c1629094171c0102747a2905cbd9",115,64,3,28.75,115,16,"3"
"18702","6a4d0a96d17bbbd24e3f914e81a7f5c0",24,24,2,24,24,21,"2"
"18703","6a4da8dc8d9d97dd4477f0a5399687a2",127,90,2,42.3333333333333,36,75,"3"
"18704","6a4e7f7700983888d600f51ba2b7f36e",25,25,2,25,25,11,"2"
"18705","6a502c72fd06589239d01efa77287af4",34,28,3,11.3333333333333,34,10,"2"
"18706","6a506f0696e7cb37e800184943d7ac10",11,10,2,10,1,6,"2"
"18707","6a50bddc79d7673f40c49dda67353406",12,12,2,12,12,12,"2"
"18708","6a5613eb1d5ef6c86f48d8060d7dbca3",122,86,2,40.6666666666667,74,48,"3"
"18709","6a57532892f8621dc07bd302025c4953",23,23,2,23,23,22,"2"
"18710","6a57689d92ead2e6a8e25b56d24275b6",11,10,2,10,1,6,"2"
"18711","6a57b03a960c1f954fc2198cfb5e2475",46,46,2,46,46,29,"2"
"18712","6a5894b078d1ac29709af194bdc5efdc",246,127,3,49.2,246,41,"1"
"18713","6a591a6d9626b57b1dc49b1c9038a8eb",11,10,2,10,4,6,"2"
"18714","6a5d0117afc9c227f9802b8b4c670b18",249,76,2,9,9,76,"3"
"18715","6a5e2597b90e79e6c969e4ddcaa4d94b",276,92,2,33.9230769230769,118,66,"1"
"18716","6a5f9cd20fbf22e74fb77c53f6a4b062",107,77,3,21.4,82,25,"3"
"18717","6a60da4a7dfba231e90c4e3ad5dfb2d6",87,79,3,21.75,87,18,"3"
"18718","6a62f26ad0a8e27212b4a2e39fda584c",62,48,2,31,62,26,"2"
"18719","6a64c26653d23922c826a9211a5aa477",249,76,2,9,9,76,"3"
"18720","6a6cba9da7846f681181ba8cda5eca83",190,67,3,19,190,18,"1"
"18721","6a6cfcd79f39d4b6d0d8593d60159310",185,89,3,23.125,158,27,"1"
"18722","6a6f148767e7c35c6c38cf8ee8b96b29",24,23,2,12,19,5,"2"
"18723","6a80848eb3bad53035c2e7f5e263d9dd",98,60,3,32.6666666666667,54,44,"3"
"18724","6a811f37527798c4eb7ff360206d1759",52,35,2,26,52,21,"2"
"18725","6a82a1e9009356ccd9b61580dd202349",118,66,2,29.5,118,28,"3"
"18726","6a82eb2504ce17a41a1f7ed5ebdfcca5",304,129,3,56.875,250,55,"1"
"18727","6a8315542e37ff2e214031bb29f11892",275,69,3,25.9230769230769,92,62,"1"
"18728","6a83355bfaad02b3332e031e3a636299",116,73,3,29,116,24,"3"
"18729","6a839632e4481116061cda3dfac06457",40,31,2,20,15,25,"2"
"18730","6a866dc5ced84fd6a3dbc789fc387f3d",25,25,2,25,25,11,"2"
"18731","6a86d73fb50777bf727ddcef476b12e2",36,36,2,36,36,22,"2"
"18732","6a89c4f40f2a352b976fea9747330ec3",17,17,3,17,17,17,"2"
"18733","6a8b71676e44c0c949b726143bb0259f",22,22,3,22,19,22,"2"
"18734","6a8d45f44596a11e0b822ff2b3625e38",249,76,2,9,9,76,"3"
"18735","6a8d74fb6bfc9586a23f6096e41ff7c9",18,18,2,18,18,11,"2"
"18736","6a8ec8f7b642b0f1d9bd84ff2a5ab2ad",285,114,3,40.7142857142857,164,72,"1"
"18737","6a8ed3d3699071ebc02fa4347ba02e10",89,59,2,22.25,89,21,"3"
"18738","6a92405ebc34cd9fd0135562bcf8c109",63,37,2,21,63,12,"2"
"18739","6a92a21ea5dbc7262beb098bd2157241",32,32,2,32,32,19,"2"
"18740","6a93956d3b9e241648c175a01100ced0",19,19,2,19,19,11,"2"
"18741","6a96c5d66a886527905ef6d31968b74b",197,99,3,39.4,159,38,"1"
"18742","6a971c10a8d47cafd089de3cfa70e0f7",149,119,2,49.6666666666667,149,44,"3"
"18743","6a973f2070bd3ca26c8ddb42134c39c2",11,10,2,10,6,5,"2"
"18744","6a982c274cc0f845cac95df5087037af",27,15,2,13.5,27,11,"2"
"18745","6a99ba94088cdde8ffecd7663e7f825f",101,80,2,50.5,101,38,"3"
"18746","6a9b2d6e16159db5bb2db5b42813d12b",148,101,2,49.3333333333333,51,79,"3"
"18747","6a9c68127d66de0cc3682933faee8780",11,10,2,10,5,5,"2"
"18748","6a9c7a0a6226ee6d4003cd578b2c2186",272,108,3,38.8571428571429,112,79,"1"
"18749","6a9d4154b036b416165cebc38aba2a68",150,122,3,50,100,50,"3"
"18750","6a9d7fe628f5c51cb54eaf7618cd25a3",245,116,3,39.8181818181818,116,79,"1"
"18751","6a9f565ee1c71d0977818bf58cb30c4c",82,70,2,27.3333333333333,82,18,"3"
"18752","6aa11a778cccfb9f98f8e673d69bcc35",21,21,2,21,21,17,"2"
"18753","6aa189e0bca7982ce1d645838faf2c8e",139,88,2,46.3333333333333,139,33,"3"
"18754","6aa22d17b7c0e925c486a1b8106dd381",37,28,2,12.3333333333333,37,7,"2"
"18755","6aa588b6cae2e017046a5c44dc28c4f9",11,10,2,10,3,6,"2"
"18756","6aa7ac1a0e94f4717995f9ae1f44d001",230,101,2,38.3333333333333,230,24,"1"
"18757","6aa8847956beb51223998b47f12c147d",137,87,3,34.25,137,33,"3"
"18758","6aa9db962966b513d847a19cb5a10e8a",20,16,2,10,20,8,"2"
"18759","6aad42908f02b2476e4a8e60fbf0fcea",21,21,3,21,19,21,"2"
"18760","6aad7eb135648fd74f327dd23314a1fd",33,33,2,33,33,16,"2"
"18761","6aadff57f1202a1012c048de79fe7e80",88,54,2,29.3333333333333,88,25,"3"
"18762","6aae42a92c0cdd9f511d132b353fce1a",32,32,2,32,32,19,"2"
"18763","6aaec4f5079d9cd07666bf9084bdb5f2",162,96,3,32.4,127,35,"3"
"18764","6ab130b8a23c6bdf8509f9357f1a4602",41,34,2,20.5,41,12,"2"
"18765","6ab1c46d436560472c9de726a6d17ad5",283,131,2,47.1666666666667,65,78,"1"
"18766","6ab29539e41a2daec4dba55eecf9530d",11,11,2,11,11,9,"2"
"18767","6ab4d5dfe6275872353d2e9a00d946a9",50,46,2,25,50,13,"2"
"18768","6ab4f9328368239b12dbafb871db9095",20,13,2,7.5,3,2,"2"
"18769","6ab85c5f6ebfaa64e7175f37d0984dd8",43,43,2,43,43,20,"2"
"18770","6ab887a25f1f4552abc4fff46f4dae70",249,76,2,9,9,76,"3"
"18771","6aba73ae466f83ad36a685299df65942",156,106,3,39,130,26,"3"
"18772","6abc269d8be9719efd1941de9bd16334",36,20,2,36,36,19,"2"
"18773","6ac2d22a757f5890a0271cbd5391597d",12,58,3,10,55,2,"2"
"18774","6ac2d2b5f3006c4dd379b15ccdaf3aa5",30,30,3,30,26,30,"2"
"18775","6ac3ab28d46ab7e6793c711074dc895a",23,15,2,11.5,23,8,"2"
"18776","6ac42dfcdb3aff6311b59c800c2e1158",125,46,3,20.8333333333333,125,18,"3"
"18777","6ac4488ccc30eec14097980152aa8d97",40,40,2,40,40,20,"2"
"18778","6ac69e84cbfa556cb8a5b8f1c1f923d1",46,46,2,46,46,29,"2"
"18779","6ac6cc689dfb2e4c1047db1d312e74f5",24,24,2,24,24,21,"2"
"18780","6ac8f17fa9ab8ed555126a71b0497d38",12,12,2,12,12,12,"2"
"18781","6accbc4ff4c8e94bad38389bc15382d1",30,30,2,30,30,28,"2"
"18782","6acde2eefeccce72e7a7edf3d777880b",211,111,2,30.75,26,63,"3"
"18783","6ace7cb19cc3d26917a7c67c8a11bd2c",282,124,3,52.75,167,43,"1"
"18784","6acf073c0e59f1cffe08fa7efc34b4c0",15,15,2,15,15,13,"2"
"18785","6acf71d274ff312f730a7ae561c9ebcd",132,61,2,26.4,131,27,"3"
"18786","6ad1aa1fad14d7130ee94d8a8b406b77",31,15,2,7.75,31,8,"2"
"18787","6ad3c09c51b01ee4ecf0c04e71a228ec",29,29,2,29,29,16,"2"
"18788","6ad4cd5c8874480a95f393e8d08fc469",69,39,2,34.5,69,27,"2"
"18789","6ad4e99868de547a7f334f52d631b68d",32,32,2,32,32,19,"2"
"18790","6ad69afa0dfdb35a223467be6d8b2bef",30,30,2,30,30,28,"2"
"18791","6ad728af6f54d7c85febb2a783dada53",26,26,3,26,28,26,"2"
"18792","6ad7abdda44b3d46fb57a67c812d487f",67,58,2,33.5,36,31,"2"
"18793","6ad7e3e4a2a1f2de6ecf15b0678ac0c6",101,65,3,33.6666666666667,101,31,"3"
"18794","6ad8e52f7d623d3e446a987b8d14ca85",120,52,3,30,120,16,"3"
"18795","6ad97a80d716cc0f945a410be22e061a",33,33,2,33,33,16,"2"
"18796","6addb584a24b2833589dbbba8dce6935",60,44,2,30,30,30,"2"
"18797","6ade5c71271760e9a3489895c24f7fb4",95,67,3,19,24,71,"3"
"18798","6adf68ecad5c1ce676ffe9bf5e088b29",75,50,3,25,47,28,"2"
"18799","6ae122df3463dcf6483d0c1c4fe4d1da",97,54,3,32.3333333333333,63,34,"3"
"18800","6ae29b87846c9a19f3b8397504334484",18,18,2,18,18,11,"2"
"18801","6ae617b596b5b195cff5285909590514",15,15,2,15,15,13,"2"
"18802","6ae6b22b2d832b8eaa7ca9e165621f1d",37,37,2,18.5,37,8,"2"
"18803","6ae82fe8387c158af5b0123ff0cba445",304,125,3,56.5,226,69,"1"
"18804","6aeaaa87e860efae391d1721cc13282c",45,45,2,45,45,20,"2"
"18805","6aebe243eee6b1ded68461cb82c0574d",147,73,3,29.4,147,28,"3"
"18806","6aec1a189bf286d326569ba35529cd3a",56,44,2,28,56,21,"2"
"18807","6aed1d32630c52cc200b3bb4a2d5d721",143,95,3,23.8333333333333,100,43,"3"
"18808","6af22f861b9fd8fab62416bb141f06fb",29,29,2,29,29,16,"2"
"18809","6af376bdbf150f35fbc59d12b17c74ed",278,113,2,30.3846153846154,211,59,"1"
"18810","6af3a4861e5e0ffca1d50b6ad6f89ea2",67,45,3,22.3333333333333,41,26,"2"
"18811","6af533f37bcaa45c5efda5ca730abfb9",28,28,2,28,28,14,"2"
"18812","6af60a5d8e950eb1f12be77f03a2dced",87,65,2,43.5,87,37,"3"
"18813","6af61e63649b56e7b26f0181e30c2080",23,23,2,23,23,22,"2"
"18814","6af80c4a3604178c7fa3c62141e6a2f4",34,30,2,17,34,8,"2"
"18815","6afb77772c7b0c5bb992e178f9b7dae0",23,23,2,23,23,22,"2"
"18816","6afd1dd79af658c3974f690702441106",49,49,2,49,49,28,"2"
"18817","6aff0f0300dc9b55f54a22838e039045",65,51,2,32.5,65,22,"2"
"18818","6affb68b7f6f1c34a9f1fe0fbfb554dc",176,96,3,35.2,146,30,"3"
"18819","6b00f9c1f2cf7c1ce7e866fe13bc567b",198,125,3,49.5,198,30,"1"
"18820","6b04474d7832c33e6840c6bdbd7c0aac",58,36,3,8.28571428571429,58,8,"2"
"18821","6b047724f60049261070b9132a762aa4",79,51,2,26.3333333333333,79,25,"3"
"18822","6b06a42c90478e8089253e3df6c465ee",29,29,2,29,29,16,"2"
"18823","6b06f6cc7506c504e93868f9f6fdf5a3",27,27,3,27,29,27,"2"
"18824","6b0821bad9b332bebbc262388358cff4",44,44,2,44,44,20,"2"
"18825","6b0ad2594b3cc5046b7dadf33a3a9ace",71,62,2,35.5,71,27,"3"
"18826","6b0ae307a095b89fdee475e6969d1b6b",137,99,3,45.6666666666667,137,37,"3"
"18827","6b0c37ba0e190317bd27d8dfd9e4315d",29,28,2,14.5,29,4,"2"
"18828","6b0e4bdfce3cc6ced29e0c550685b81d",201,108,3,40.2,201,29,"1"
"18829","6b0f0e1adbaf7bd9baa093d51023b44d",55,42,2,27.5,55,21,"2"
"18830","6b0f26fe45893031b2528b6322260b96",276,126,3,46.25,183,77,"1"
"18831","6b1234f8466d000c2512bd25d2c5ac6e",20,20,2,20,20,11,"2"
"18832","6b13411f58953e5b949c87414778e499",34,33,2,17,34,8,"2"
"18833","6b13e03159009f7aca3f707ad1111dd9",132,104,2,33.75,132,37,"3"
"18834","6b1543035880dc494e3414f85f5aa604",126,71,3,25.2,54,72,"3"
"18835","6b15b909c2dfae08788a1797dc1300e9",33,33,3,33,31,33,"2"
"18836","6b16eb618ffb203d230cb6cad5e4fb0d",114,63,3,28.5,83,31,"3"
"18837","6b19198ee85d0f0305acd55d13da10ca",21,21,2,21,21,17,"2"
"18838","6b1e11ee61dd1588230919dc67d78d2d",28,28,2,28,28,14,"2"
"18839","6b22aef58f8efb4837845f3b396ff8d9",28,28,2,28,28,14,"2"
