id_cliente_enc,total_productos,productos_distintos,dias_activos,compras_por_semana,compras_entre_semana,compras_fin_de_semana,grupo_preferido,Cluster
16bcb8ff5aeb85a406711dc2b2589ae3,93,51,3,217,28,65,05041,3
9e4df4076cbcf2f6319822513bd634fd,49,35,2,171.5,49,0,09090,1
a7485d70e807fa0a9a813cd1a12525ef,44,36,2,154,44,0,08230,1
34bd837a8ac17b56405edc020053e012,526,154,3,1227.3333333333335,484,42,05100,4
d3d6a5e76ef008eccb834e20b29c2c91,94,80,2,329,94,0,04020,3
2bdd383278b55f40b744b757becca404,103,76,4,180.25,103,0,01012,3
b1f42704d9ceab36bde72034547effa6,43,43,1,301,43,0,05040,1
1122b0a9e55c919c10ff5adb9b981677,108,63,3,252,108,0,03050,3
64a50af6f4a8a4dc2c9c8f08125db10e,124,83,3,289.33333333333337,124,0,11040,3
ef23cb77c518c3fcbef0106f47c7535a,25,22,2,87.5,25,0,01012,1
02659f7ccd064d31df08243e2b49dfb7,292,157,2,1022,192,100,05040,4
9b89522dfb2e771643017620fff6e07a,71,44,3,165.66666666666669,43,28,03050,2
e91a4150487e9813afb8655678f17ff8,27,27,1,189,27,0,01013,1
39a7295230b527dd6849faf3c9638b92,28,24,2,98,28,0,05030,1
a11ff6f237fbfca787dd1f3d03b18b4d,70,46,1,490,70,0,05030,2
53eb1b3ae6964f20bd27666db1447560,108,79,2,378,108,0,05040,3
9464ddffe9af79152f7783d995c6cfeb,298,82,3,695.3333333333334,223,75,07143,4
916153d047a8e4b1debbe101496856dd,168,114,3,392,168,0,03070,3
28faef534854f5d8c1867918aa6cca0a,16,16,1,112,16,0,01201,1
dcf67ca00d064e8659d8345d0a6e63a4,222,148,3,518,177,45,01085,4
b1bf930fb4eaf89a3439376006bee8cd,28,28,2,98,28,0,05040,1
6e2f677f4bcbb61d83336493b8312199,111,96,2,388.5,111,0,05100,3
a3e8f5bd52505144269699b427ba800e,335,101,5,469,335,0,01027,4
7f259589acaf932b780c3f690f7f9e57,41,41,1,287,0,41,04060,1
bc5df5dd43d7d2cee3911065e76db278,62,43,5,86.8,55,7,05030,3
ff4c49497ac0b96f4851a95040dd5ac0,125,70,2,437.5,12,113,04201,3
68161a65c3a3f96b6487fb6243464637,114,71,4,199.5,89,25,12500,3
9281f15d8f37d081b97601419b409d6b,36,36,1,252,0,36,05030,1
76e90bc07aac484d45f2c98182a130c7,46,43,1,322,46,0,01027,1
a992e34648ad4970af21678c30746970,101,74,1,707,101,0,01012,3
ce8ebdfbe24f7dba8df737b508db423f,313,158,3,730.3333333333334,313,0,05040,4
ca6aba72efaf56c8da5adebacc5284c4,41,25,3,95.66666666666667,41,0,05030,1
310c0b68081d274519de12cc5de72c27,33,33,1,231,33,0,01026,1
cc1f16c28bc8455624033a4f3a8b22f7,108,81,1,756,108,0,01026,3
d03199c36cc3cd7ebde5911d90ed80dd,35,35,1,245,35,0,01012,1
a6915c911597abbaa90a62bed3ad5d5f,98,52,1,686,98,0,01027,3
c1ce088c83a24e2a51b6ecee87ef4c58,53,53,1,371,53,0,05100,1
fe870324b68027e966d3473409e4f260,71,47,3,165.66666666666669,71,0,10200,2
050253dc6b01c79ee01169184db54572,237,121,4,414.75,194,43,01012,4
c9103f78332fd5e45b683e7aa0ecea9e,35,29,2,122.5,35,0,03050,1
67183cfefaaaac30b971f87dd16f3159,54,44,1,378,54,0,05040,1
5b469680c65216d5d71dd33328e61ccb,97,76,3,226.33333333333334,97,0,01027,3
40de30d8c29e1293bfebe07561af6439,1,1,1,7,0,1,11040,1
898e573ca772267ce89ab244edd9b280,50,42,2,175,20,30,04201,1
333481031ae22da09271e5d62c155406,38,38,1,266,38,0,01026,1
d10868e1d2322bb8c18d44231f67cfde,58,46,3,135.33333333333334,58,0,09130,2
e9c4eeeb1efb198594a72b125c1bab24,57,52,2,199.5,57,0,08170,1
0b367cb72fdec48cdd1a9b098d88216d,128,128,1,896,128,0,10200,3
8483ffec9e67d716a137d6a0ffdb7024,13,13,1,91,13,0,09010,1
406c8bd73bbed6fe318891f49fa11718,182,88,3,424.6666666666667,134,48,04020,3
9964d83803eda37d65505393a0dc003f,86,64,2,301,86,0,01026,2
6570bd78d41c12ac34f0beff8c3a95e1,21,16,1,147,21,0,11040,1
0af9fb33a3217fcd0dfdb5fd7b124b9d,109,58,4,190.75,109,0,05041,3
b290d7a5e0ccbe2e8df1ec40fbe7a38b,24,24,1,168,24,0,08051,1
1d49479352139341555944d2b12fad57,46,43,2,161,46,0,05040,1
30bfb30478fdc2c0a472ea26967b12d5,2,2,1,14,2,0,04301,1
e803a1a81760c425d4c57e8245348b3c,81,60,2,283.5,81,0,04020,2
4b217513af7501a3b95c6704d0ce7bc0,28,28,1,196,28,0,05100,1
c527eb37f09b9c59a1b92b9b85e292c1,79,55,1,553,79,0,14301,2
f588ea285cf6b0e823dd3dbdd2398e84,35,30,2,122.5,35,0,05040,1
914844332665399d11a7138be370c656,162,129,2,567,54,108,01026,4
5b8f64535bd13022bf157aa3e515d31e,35,35,1,245,35,0,01026,1
d3827efbd27b683d7640f7f07b97d2db,39,39,1,273,0,39,01026,1
48851f4bd2a662d5da06e0b537e0d0fc,22,11,2,77,22,0,08100,1
751a97c9a62240af6550146b9e9c4571,2,2,1,14,2,0,12500,1
15b3ddefe83d3a5aac2bdc676d6f98ad,9,9,1,63,9,0,05030,1
d35a10db925124e54d86d380bebd6eb2,31,31,1,217,31,0,08312,1
d211d84d7539aac6eeeb776107cb66a8,132,107,2,462,132,0,01026,3
d32aa539511067a17c59094742d24327,242,125,4,423.5,212,30,11100,4
6b58259bf1191d732d1902ab5f334f94,193,141,4,337.75,101,92,09130,4
6128321227e56f4f94aa4afcb7a5bc05,20,20,1,140,20,0,08010,1
965e3903f705c704b9ae9e8d0482b76a,70,39,2,245,70,0,05030,2
9670858dc91691d5aa366079a7fb56eb,22,20,2,77,22,0,11040,1
e98d1beb62c542acdec2943d6d09cf48,25,25,1,175,25,0,09170,1
345179f28e0fae08cad536c2be37bad8,109,81,2,381.5,109,0,05040,3
dee6b0a6c2f07729eb2950bf502e40ab,12,12,1,84,12,0,13720,1
8a498c5bd9dfd9f29b41cfe1f075bfad,75,61,1,525,75,0,05040,2
4ec69f7a94b414aa28e0eca5871f2833,3,3,1,21,3,0,04300,1
4dc776a396311fe65990fc693a760774,26,26,1,182,26,0,11040,1
5a85a29a0b1df68edf4f951bd4cb3bd8,84,71,3,196,84,0,03070,3
1aae270eddd7d1ef418875b70e6d47c2,92,77,1,644,92,0,01026,3
6aed1d32630c52cc200b3bb4a2d5d721,143,95,3,333.6666666666667,100,43,05040,3
951b2862b48ee6f911f306d07c4f5fe2,98,79,1,686,98,0,02751,3
fe21b09f55e84b25d4dca80a49633c5e,49,49,1,343,49,0,02650,1
9368fd43232acc58a54ff8b6476001f9,39,34,2,136.5,39,0,11100,1
ebfebf5c132b3c3f924b135c712ff171,32,32,1,224,32,0,01201,1
4f0653ecc12d95d586dd5e54ef67aad7,191,83,6,222.83333333333334,158,33,10040,4
32ded70853a0f62740488397ab6600d0,38,38,1,266,38,0,01027,1
dd1ed0837b6c6fd6e840696c17059975,173,86,6,201.83333333333334,160,13,05040,4
ce81ca62b59560e69a407254a6c0713d,12,12,1,84,12,0,01013,1
495dee3e70e9e1bcef1eaab5d290315a,47,47,1,329,47,0,01016,1
293f4266fb8f713c0458e9b36bfa22ab,43,38,2,150.5,21,22,11040,1
8f2b4a70b3191ad72f5c2c1d5d120c06,39,39,1,273,39,0,05100,1
3b4de2f6709970d11e09b34752c488d1,21,21,1,147,21,0,01012,1
ca1b89e2917b3faee82c884d84266801,402,140,3,938,402,0,01085,4
bcb3fa723c4ebf5feb49cbe6823ed73f,115,73,5,161,108,7,05040,3
c226ab77a9bfdb4e02019ae6e9d049f2,93,74,4,162.75,93,0,04020,3
0f1d95528ac180e4afcecb7bf7c0a03d,50,50,1,350,50,0,09130,1
54c8614927cbf74ca5ecd0cb0d7c8678,36,32,2,126,36,0,10200,1
c5be6fccec5734e399da0257c7e5da64,54,48,2,189,54,0,09130,1
678b58bb899a9728aac721ec583232e3,19,19,1,133,19,0,01012,1
daf4eeb3e135048aab39e67e9334470f,59,46,2,206.5,59,0,08312,1
102259209973d3e46ebe68de15726d02,75,54,2,262.5,75,0,09130,2
742ff7191e14b761a8e0a641c27b9b8a,27,27,1,189,27,0,12570,1
78221ccfa94bf93c678a158f425c271b,23,23,1,161,23,0,05040,1
a3c1de8d0c7ddb476c5902d8ec252762,178,74,4,311.5,178,0,11040,3
681870af9f36127fd96fe0551d34923f,25,19,2,87.5,25,0,05030,1
0fbdbcd34879e672ac05fa6dd38dcb08,213,121,2,745.5,213,0,05041,4
bdb552cf6facf9ba9bd778ba77610601,56,51,2,196,56,0,05040,1
006e1d7694bc4d644adb57585679058f,22,22,1,154,0,22,05030,1
5bad6cd52c3b08b75698c900cf2b4601,133,81,2,465.5,3,130,07144,3
d6c38f10e9511b8f000aa160d92f755d,93,60,4,162.75,93,0,11100,3
e4730ae0d90ffff22eecc6f6ef70eaba,84,69,3,196,31,53,08031,3
36f0f0a7ced6501af70579f35ff9f788,68,53,4,119,50,18,05030,2
184936e18e0bee7288b8b191582bade9,149,109,5,208.6,149,0,04060,3
d29cd40d7f1fcf044735208e770d4fae,41,34,4,71.75,41,0,05041,1
ce5db5371dc5c5b9be74e44d1857ca1a,214,117,5,299.59999999999997,156,58,01026,4
e76e0c007ea40fd75c18d67ad3cc6b27,73,41,4,127.75,54,19,05030,2
919d4ea5833bd0a23d8112c888707acf,50,39,2,175,50,0,09010,1
66e1b49c1ecdf2c18d62af23f30b55d0,26,26,1,182,0,26,08100,1
cc938135868624a29debfc8f7634e6c9,42,42,1,294,42,0,01013,1
bf622be7858a535a17b17cb309af73f0,20,19,2,70,20,0,13930,1
c3de9e08f1f30ddd04b0df5c5af241db,81,63,2,283.5,81,0,10040,2
710d782d494476c629a610fcb536a8cc,58,43,2,203,58,0,05030,1
d3aaf7edcbe1a77b5990c5c6c11cffb6,218,51,5,305.2,119,99,01012,4
b4bcb799f5b6e48c6b0f17ef903cad5e,25,25,1,175,25,0,10153,1
ce848dd32e2dd1b468bccb41417569e4,105,91,1,735,0,105,08052,3
33702390c873516d04572e2bce7a072d,36,28,4,63,23,13,11100,1
2583b73e29554295b16ec5770c75543b,20,20,1,140,20,0,01027,1
8849e9b79131cc7f44272931b55a5e99,17,17,1,119,17,0,05030,1
58cb7be9d36f09c3292ab2588f76acc0,49,42,2,171.5,19,30,05030,1
288e6c37a48c15b1974ad167a8e581ce,93,79,2,325.5,93,0,01026,3
5fb5169fc1481a2c6e0fd3bec76d4267,78,61,3,182,55,23,09150,2
0cb2e841256ff615cc9976449a227b6e,499,172,3,1164.3333333333335,499,0,05040,4
7e0c3eea3b2f3efc611602f8c91b69d7,407,177,3,949.6666666666667,368,39,01026,4
8522d1cf202a689ad200217408fedb95,55,44,2,192.5,28,27,08010,1
8ee69d89e9e85a752049409ac182cb36,33,33,1,231,33,0,01026,1
b65c09d55fb0424d9b4da73effb76bf9,27,27,1,189,27,0,08391,1
ee6b6cb26e89021e45ef01c851b8adff,214,119,3,499.33333333333337,115,99,01026,4
7798e44ab4ace48eb3a349bd8a856629,35,32,1,245,0,35,10153,1
e55d7f08765289b1f382d4f70eee640d,274,91,1,1918,274,0,05160,4
3fd8913a13e36f4ba4ac4217c7b273aa,9,9,1,63,0,9,02620,1
c7374a0135e57bd385c8c42cc14d8cab,83,65,3,193.66666666666669,38,45,09030,3
a9f6603568078727cd8c2bda675b702d,45,38,3,105,45,0,01085,1
5d4b5649cfed13ad5e9c88e1626299ee,73,52,4,127.75,47,26,04020,3
f1c7af4f9e44bede294d6d6ffdba0d33,115,88,2,402.5,44,71,01013,3
de3b0f3622d734d9e336fb2235a92a75,203,95,5,284.2,184,19,01027,4
01b9cd10336b29c0695a959606e7ed3a,124,90,2,434,85,39,05030,3
09527098e600eda1c87af7840fa7f2bc,32,32,1,224,32,0,05040,1
b0eed593616d4f555c784f06b9a66437,20,20,1,140,0,20,11080,1
b5971d9a27f3aeb64fb6111080c243a9,219,106,4,383.25,185,34,01026,4
3bb076412be7eb7fbb4f191dec46715e,26,26,1,182,26,0,11100,1
a257cffe2f5571132353a1b6077ab263,17,10,1,119,17,0,10260,1
6f755496f2476217ce32e08c1f397a18,50,50,1,350,0,50,10080,1
d9d64e7362797b90c8012f93e7730ce4,20,20,1,140,20,0,05030,1
430e5b37eeda56639ad1c087ee21fcb6,98,84,2,343,1,97,05040,3
44f3e75bf260b3e14237e3752fd37cda,182,111,3,424.6666666666667,182,0,05040,3
e403229bbe6566d490fbd76177a57560,149,81,2,521.5,34,115,05041,3
e393125413638ac30ffca92e98ffa2f1,149,121,3,347.6666666666667,109,40,01026,3
844e0fb91baed3eb994d510b8ceeedaa,46,46,1,322,0,46,05030,1
1be32bfbc91371a80dd8295de3606f20,22,22,1,154,22,0,08100,1
468283b3b277127cc3bf67ccce4e1161,15,14,1,105,15,0,10240,1
580523dba8d4054bd4d4cb47ed5de99a,235,136,3,548.3333333333334,235,0,05040,4
fc1179b9de7d8e6cdd0d28c647c6e488,28,28,2,98,20,8,08231,1
8c43940554564eb56ee09aaebcbef31f,152,89,2,532,51,101,08230,3
ad669cf1d384600fb528c9ae44ddccfa,76,57,4,133,58,18,11080,3
58e9d58a1779241060e55acad4c89a1c,88,51,2,308,88,0,05100,2
566bdc295d2973ec6530763f085c7abb,47,47,1,329,47,0,01012,1
b88d97720375b8bbac2c104db159d652,111,70,3,259,111,0,05041,3
3c714519ef5ccf624f8dde737f718bdc,60,46,2,210,32,28,01026,1
74a44e56db6b4c7dbbd0e95480b5a468,176,83,5,246.4,176,0,01012,3
7d84030ad976776df610248e1e7a037a,15,15,1,105,15,0,09130,1
d7f5252dd74e49449aabec1b5e607a5b,103,81,2,360.5,41,62,05040,3
256558dbff0ca67d4f5aa019ff7fa6c6,45,38,2,157.5,45,0,01026,1
a1fc2ed9c624f8a5a4471ff2603d1f9a,62,54,2,217,62,0,05040,2
7000571fc84b6fdd857050194548fb49,274,159,5,383.59999999999997,184,90,05100,4
8dea80c48b39ff81776990a05cba3ebc,17,17,1,119,17,0,05040,1
bfee76f35b23c4d090d314b8f775eed1,52,52,1,364,52,0,01027,1
ffe0098165dbbe445032991836b24217,169,107,2,591.5,169,0,05040,3
b8f6bf63c4a11058c982d69fa7d5d423,143,128,4,250.25,124,19,01026,3
a49cf670878ec67c654b5c5c5867e895,2,2,1,14,2,0,11040,1
64ece39cb015b6118d657c38e0033ddd,348,179,4,609,348,0,01085,4
2bc1bf256dd65ee5c169681a926f05f0,69,58,2,241.5,36,33,03050,2
2c9e7417124113dd3a9f3c03eb19c4cb,167,98,4,292.25,167,0,01026,3
47344194f27f237bd4db748f020551a5,57,57,1,399,57,0,05040,2
33d74546d3dfdefc79e42777a22b02b8,16,16,1,112,16,0,05030,1
ac5579b21c3c0b50c7f8e77b882f6cfb,1,1,1,7,1,0,11040,1
184b32eadbef6935280303e6f1252754,53,53,1,371,53,0,01013,1
92f52e9375a4799c661c8516525e9297,54,47,2,189,54,0,04060,1
2a19a9d54ce5f2fcbfc9d5bccf46efd9,221,87,3,515.6666666666667,221,0,05030,4
120d80b0e3abdb73a00361ede4359ae0,18,18,1,126,0,18,01026,1
9ba4b5bf758692a0b75865aa02b71087,30,30,1,210,0,30,10200,1
04574ab3f67142b9e7107b40af4d3251,72,50,2,252,72,0,10200,2
4b773b7698be29026cfe152c1d3498ab,10,10,1,70,10,0,04200,1
a2af4d15dea6801ffb5c8067d388af4f,28,28,1,196,28,0,02751,1
56657b1e323596c2afa91760feee06a9,82,50,3,191.33333333333334,67,15,02620,2
cf1e824389a7e8ae3f520e596374803a,165,103,2,577.5,57,108,10200,3
a14442474e66edc9b29e3234686d76f2,49,41,2,171.5,49,0,05100,1
de0229707128a61adfc4158bde7ae1cc,81,61,3,189,81,0,05030,3
5379e709f14a2f4688ea3a8641e6e392,99,63,3,231,64,35,03090,3
9bf493012579119303a512676ad954c1,33,33,1,231,33,0,01026,1
8d728e43e10d56da8a46a7fdd396f7ae,80,53,4,140,57,23,05030,3
47fb2209a8250b0105b0d994b4f363ab,140,91,4,245,115,25,01026,3
05332f4008693731387255aead8ed207,422,151,2,1477,390,32,05041,4
a0f72f4aad50e34753e7192625438e0d,107,62,3,249.66666666666669,107,0,05030,3
0550e135787e7d2b6374ed9127942059,246,127,3,574,232,14,10200,4
9b42f2aba9ae6e7bd46e1793fd990dde,430,180,5,602,387,43,05040,4
525a0e6d15521228ec427102f86a3060,33,24,2,115.5,33,0,11040,1
999fdf6944c09d711cefdd52c41687ed,123,87,3,287,123,0,11100,3
5dad5fcbdedb4bdfd516890475bc9829,178,80,5,249.2,146,32,11080,3
56e588d51d189b4eee8f05737f737802,282,145,2,987,282,0,05040,4
b13f482ac73d75ad5cd5ee417f2845c6,24,23,2,84,24,0,08231,1
cdc57fa79dbb5341b3717c384470b4a9,21,21,1,147,21,0,03030,1
67777d257963fc7c8cdd8d5f86dcc5d8,21,15,2,73.5,21,0,05030,1
9e3f024b70d92aa73f0c0c0ea60b8278,37,34,2,129.5,37,0,05040,1
20feeaf6c0a7be1f0944f00ac702fbeb,8,8,1,56,8,0,02750,1
92e0f018f623f7ce21549cc998bb7fdf,20,20,1,140,20,0,01026,1
76e2a675cbabeb7407c6ae4ce85bbc96,58,53,2,203,58,0,09130,1
6a13485c5f4ebffdb1c3f54198211666,32,30,2,112,32,0,01012,1
749d92b8bdd7097b087543bca7fd6a29,136,85,2,476,136,0,09110,3
52c5be0fb92b585b43eda5d0da5282b1,39,38,2,136.5,39,0,04020,1
3eaacbbb367cdc10c6bca2ca3ccf87b9,38,22,3,88.66666666666667,26,12,05040,1
0a36ecf702717e38b52982160c42e166,33,33,2,115.5,4,29,01026,1
85a708a93c3bc7342df7a8b97ad8ee7f,25,25,1,175,0,25,10040,1
a15b052c254e6442c8acecab9e82cb7f,28,28,1,196,28,0,11080,1
b8d4caa751ed3e5b84e3df189c9051e3,81,54,3,189,36,45,11040,2
1f17df711beff859251c1a87a9c3d591,59,49,2,206.5,26,33,05040,2
2757559c8a9d80fdd67378b038b36ba3,82,63,2,287,82,0,01012,2
e93f0a9daf3bee4189428af6458427cf,134,90,3,312.6666666666667,134,0,01026,3
912bd7f8292095f531990227a5739c58,221,128,4,386.75,149,72,05100,4
8208afae1610cdf7abe459a769696dce,29,29,1,203,29,0,01027,1
dc98fe0140ea353873a63c8aa2bb6bc3,208,111,3,485.33333333333337,154,54,01013,4
1bdb3af4cfa35c172c3a94469db28028,182,106,3,424.6666666666667,182,0,03050,3
42d02cfa07341ce82d0e96007e265177,273,137,3,637,273,0,05030,4
6d9902ac7f3a08fe642d9768aec706eb,367,146,5,513.8,332,35,05100,4
2f0b30d2dba78ed26c03823b7890bddf,49,33,2,171.5,32,17,01201,1
110d1123091f7847369ee38644aa9900,116,57,4,203,116,0,05040,3
302c05a3030f75a1f7cf5f2bc77f83f5,10,10,1,70,10,0,05040,1
aea5cc259e5e91fb2ae8bb8a0508a2e5,16,16,1,112,16,0,09030,1
920baf1905a80f11c9a7ef35be5bb4ce,241,101,4,421.75,241,0,05040,4
80dc5e426c1116702ad9049ec8ce2d26,207,59,3,483,175,32,05040,3
55d3c272ed4d930ff9f89878af933967,210,134,3,490,150,60,05040,4
08e65b1582184487bf605c15e9351663,196,88,3,457.33333333333337,196,0,01027,3
4602f71eaa275a2842fb97f4ce1b774d,58,30,1,406,0,58,03033,1
bb4e82425ef48f17f452d3e12f45e416,74,74,1,518,74,0,09091,3
f33f024b4e1c4872f82bc971cf8122e3,61,43,2,213.5,61,0,01013,1
6077dcb712d205e5b1bf2481842f4b57,13,6,3,30.333333333333336,13,0,10080,1
25922936c2754a1ced1ada62b1dbe0b3,38,30,2,133,23,15,05041,1
8e4b6947ce0cccd466c58adc0fa3d3f9,134,102,4,234.5,134,0,05030,3
c1e2fa93cbbce40a51ef7b8e7b146cb0,189,128,4,330.75,154,35,04032,4
0df8d16b2c8174ac4a89c21c68784bc1,193,105,3,450.33333333333337,73,120,05041,4
eea869708765f0f4c6d2c14966fb0895,119,50,3,277.6666666666667,119,0,05040,3
945cfc698d932aa4d777ef0262445c94,25,25,1,175,25,0,05100,1
91128985d2052b2a2f10878d3eda5f45,28,28,1,196,28,0,08052,1
6aba73ae466f83ad36a685299df65942,156,106,3,364,130,26,02691,3
cfeee912c7c47d32fb690775606387f3,151,88,3,352.33333333333337,151,0,01012,3
f401582da142f12c61ab80d39fdc6d15,31,31,1,217,31,0,01012,1
eb7820ba3737089bac8334dd21d44214,63,63,1,441,63,0,10153,2
6a2536e81cb4f67ae64a202d58362daa,83,72,2,290.5,42,41,05040,3
c8e4bf8cbce01990ff0925b616376899,153,95,1,1071,153,0,05040,3
7ab39030e0108845f0132efa5e517c3a,76,64,1,532,76,0,10200,2
0d47deea819a12ccec77c8e0fcb42ed7,20,20,1,140,20,0,05040,1
ddf92431296e882105870c5d457028b4,9,9,1,63,9,0,07121,1
1ee17fe601f2b41b2cf99cde2a93b1b9,260,105,4,455,260,0,10200,4
f29d14b0ebfa7d5bb719379f8c987eb0,17,17,1,119,17,0,09010,1
46527de36ff6c255667163cb6e928576,32,27,2,112,32,0,11100,1
1fa9c154a58ba7eab3faf8ffd5d06a0a,37,37,1,259,37,0,01013,1
dd4efb8d08e400cab46ec8f6a9278ab0,45,44,1,315,45,0,10240,1
e49827d6d01db1225e98ba53dd76992e,22,22,1,154,22,0,05041,1
17995f2d09e6e7ce9b67f53067368f83,54,45,2,189,54,0,02620,1
be60249730d5cc546237fa5819a17d24,56,49,3,130.66666666666669,56,0,01026,2
fdd84a81c571dc7bd3869136eb83fe60,82,67,3,191.33333333333334,82,0,01026,3
8c4582fd066c2ad6b6eaedc8c9827151,205,140,3,478.33333333333337,135,70,03090,4
7538ee9c6d9d561f28543f4370e02440,84,71,2,294,84,0,10200,3
f3b3513350a1cc236734f98ab8b400ea,40,29,2,140,40,0,11100,1
4a2519d369abac5fe3bc90581a612130,131,88,2,458.5,16,115,05040,3
a62f12653ce397cdf1f8a89ae5ac8e0c,37,37,1,259,37,0,01016,1
dfa8808209227c796747b7f0a3c74b1f,175,103,3,408.33333333333337,175,0,01012,3
01dff2de0f1bda0d6a4d7d9c324c1452,44,26,1,308,44,0,11100,1
021130f2cb0b48a1ec4dc31fd95e528d,12,12,1,84,12,0,01012,1
8924078c00a08f594d377adf80e4ed53,28,17,2,98,28,0,11040,1
e754b23b2765464cff145b53f66c7e12,43,42,2,150.5,22,21,03090,1
b9a256c4d84306899f9157d05f93bcb3,50,27,3,116.66666666666667,50,0,09110,1
94d31dfd36b258b8402200fc040d4284,36,36,1,252,36,0,09130,1
06c9cd0099c4bedf44cd26a7048312d0,155,80,3,361.6666666666667,117,38,09030,3
b8254dc730e8278dec2a26ef7d7c4bfa,194,121,3,452.6666666666667,194,0,05100,4
80ef135f915cd71f6b2f581b3c388237,98,60,2,343,98,0,11080,3
ed81ca606d2b2d5753e80695ec2762f9,159,92,4,278.25,159,0,04060,3
df9f8373da4edc3b375b063ad5989a48,75,65,3,175,75,0,08230,2
aa77529d07ff9cf83ca663189f961c52,59,57,3,137.66666666666669,17,42,01026,2
5fa6a39d90a7a74fd811af97a1d9e729,51,39,2,178.5,17,34,05030,1
af9c225fb318fae582b836eddae76fd4,366,112,2,1281,366,0,01026,4
657efd0029d7f4b6f6e555fdb4842d59,82,72,2,287,40,42,01026,3
e3f0003c864e817e2051c5659c032f60,96,84,2,336,42,54,04020,3
19c4f0c3c02dfa4ecdf606ad964354b3,40,28,1,280,0,40,05040,1
88fd642a77e7903480fc55c92ff2c097,116,76,2,406,116,0,05040,3
0d3a682661ee60599ec44c8106a86777,209,123,2,731.5,209,0,05040,4
7bf23bf78037777f7e767dbefa99392e,114,82,1,798,114,0,05040,3
bd9156dc3956b3d14622ce0e6a0f40d4,117,97,3,273,117,0,01026,3
f8d9334328b13bf9e8c39d9e28489e54,345,154,2,1207.5,345,0,10200,4
12a405d0e35474cb12d2831ff45d0ac0,138,95,3,322,138,0,01027,3
d8b78ee7d34b665e4c5ae3a86e0b17d2,195,70,4,341.25,139,56,08100,3
c0c8c549d6492b9e95d9688801ce883a,102,85,3,238,102,0,08010,3
de35923a57fce240bb5e87f4efb8e761,117,86,2,409.5,117,0,05030,3
ad61765a3ae93a9cd29e27e18f990dbc,142,111,3,331.33333333333337,142,0,01013,3
a721bbdbddfd1afd954d9c36dca50614,86,56,3,200.66666666666669,61,25,03070,3
01a1c1079f5e7a9442cff9a5076cc29d,360,139,5,504,288,72,05040,4
96b0ddf71309a342ff510de75b1219df,34,34,1,238,34,0,08100,1
ba03d06e98c4224cfc4d1c205a386547,166,98,2,581,129,37,05100,3
4e08cdbdf31edbf66db260b78271a238,148,80,2,518,61,87,05040,3
75dfce4a7ddf5c6d6bfde4f151df8306,276,85,5,386.4,225,51,10200,4
757e57bf4bc82649a155e66ec5a1aaa4,608,166,5,851.1999999999999,608,0,10200,4
b3189dd7d406789eb76bc53ff8ecbe72,189,127,3,441,189,0,05100,4
05c084534f472ea57f764195abe5d96f,32,26,3,74.66666666666667,32,0,09190,1
57fb9cf964a88a89ffe33d4c13cb83df,4,4,1,28,4,0,13930,1
6e43c85eec9914316ba4c1320fe39c3d,17,17,1,119,17,0,05040,1
1a3f2e3d5e3072660277ff94bbe2e618,308,160,4,539,308,0,05040,4
d7a6a791dc64e35c382ded5bf0ad933c,246,134,2,861,246,0,05040,4
7d27277b65aaa9b9b4a8d948b3520235,113,90,1,791,113,0,04060,3
53a90a8dd194d7fcfc51e6ffab58fae6,27,23,1,189,0,27,12670,1
f9e1b7534779580c8a552ac41e25606f,86,63,2,301,86,0,02690,2
8977070868ddf0fc9045d9d9d65c3aa3,6,6,1,42,6,0,05030,1
33c091869fea107dcf01bd28e183d4b0,10,10,1,70,0,10,02755,1
81b27fbe74f28987c753b25339b63bf3,147,83,4,257.25,53,94,11100,3
35adfc819f43ab5969d86771e850fa23,374,133,2,1309,281,93,01027,4
5bff650fcc88b2e45e325c03e59b26a6,29,29,1,203,29,0,01026,1
917f4d6607c8aafc8afe224d1981526d,146,99,3,340.6666666666667,102,44,01026,3
dfebb61b0543ce76af1df164b94c4189,32,27,2,112,32,0,09010,1
cfa59d77f8c5209c22b7f07b283dadab,8,8,1,56,8,0,09010,1
c7b1aed8921fb92716911293e7f6afd7,87,78,3,203,59,28,10200,3
662b08ff7679f810924225222a1b6991,24,24,1,168,24,0,01026,1
cd0a7ba0c2b766cf952c8972a8b00c90,23,14,3,53.66666666666667,23,0,11100,1
e44b8dfa096fc9b8cbda73e14f352f51,337,128,6,393.1666666666667,271,66,05040,4
d23ce425d507ef6d2489feeaae0647d6,466,154,3,1087.3333333333335,426,40,01012,4
e99c8e5ab78168bf8c9c27ad1961ed5b,93,56,3,217,93,0,05040,3
1e834320a746215e149e7d7bb17dd2aa,65,43,3,151.66666666666669,65,0,08230,2
36c900b274a0706d18616e0ee19155a5,16,16,1,112,16,0,05041,1
b4ccdec88e77fa2ecde33b40506b9dc2,251,140,4,439.25,208,43,05120,4
b94869d94891311fdc4e159258ef0061,60,56,2,210,60,0,01026,2
8ca98e978bd29716a76501cd8acddf5c,34,34,1,238,34,0,01027,1
1b58e79376c777d2cce15ede990c09dd,52,52,1,364,52,0,01013,1
a28b998b100447c16eefe957ec5f25a0,46,31,2,161,46,0,01026,1
0e1dc6a718759b1241bf50e041fe67be,45,37,2,157.5,45,0,05100,1
3c6f5e6765ee79ab2b12c13a830854ca,42,42,1,294,42,0,05040,1
